5107859;2312;Professor ensino fundamental primeira a quarta séries;933.00;2;0;OUTROS
2908200;2321;Professor ensino médio;1559.11;2;1;PREFEITURA
2608057;2321;Professor ensino médio;788.00;1;0;OUTROS
3531100;2312;Professor ensino fundamental primeira a quarta séries;1134.21;6;6;OUTROS
3508801;2321;Professor ensino médio;1085.63;2;1;OUTROS
3163300;2312;Professor ensino fundamental primeira a quarta séries;1082.18;18;18;PREFEITURA
4202701;2312;Professor ensino fundamental primeira a quarta séries;1927.98;17;17;PREFEITURA
2927705;2312;Professor ensino fundamental primeira a quarta séries;1356.00;1;1;OUTROS
2311603;2312;Professor ensino fundamental primeira a quarta séries;4172.92;162;148;OUTROS
3535606;2312;Professor ensino fundamental primeira a quarta séries;1535.49;153;153;PREFEITURA
5213806;2321;Professor ensino médio;4883.72;108;108;OUTROS
4205431;2313;Professor ensino fundamental quinta a oitava séries;1920.06;4;4;PREFEITURA
3524204;2312;Professor ensino fundamental primeira a quarta séries;1389.25;28;28;PREFEITURA
3532868;2321;Professor ensino médio;2230.68;1;1;PREFEITURA
4128104;2321;Professor ensino médio;1930.73;20;15;OUTROS
5201108;2312;Professor ensino fundamental primeira a quarta séries;1352.22;200;163;OUTROS
4214805;2312;Professor ensino fundamental primeira a quarta séries;937.85;3;1;PREFEITURA
3546405;2313;Professor ensino fundamental quinta a oitava séries;2542.11;35;35;PREFEITURA
3138609;2313;Professor ensino fundamental quinta a oitava séries;14.74;7;7;PREFEITURA
2304806;2321;Professor ensino médio;840.40;5;1;PREFEITURA
2501500;2313;Professor ensino fundamental quinta a oitava séries;983.73;8;8;OUTROS
3107208;2321;Professor ensino médio;881.53;57;27;PREFEITURA
2804805;2313;Professor ensino fundamental quinta a oitava séries;994.00;10;5;PREFEITURA
3551603;2312;Professor ensino fundamental primeira a quarta séries;2385.54;108;68;PREFEITURA
4210100;2313;Professor ensino fundamental quinta a oitava séries;1154.25;59;59;PREFEITURA
4114906;2313;Professor ensino fundamental quinta a oitava séries;985.52;10;0;PREFEITURA
3519402;2313;Professor ensino fundamental quinta a oitava séries;1771.95;11;11;PREFEITURA
3519808;2321;Professor ensino médio;2697.13;5;5;PREFEITURA
4218954;2312;Professor ensino fundamental primeira a quarta séries;1243.66;17;17;PREFEITURA
